-10.281,6.3056
-6.4594,6.4782
2.3151,6.3879
3.2973,-9.1179
4.6492,6.2956
6.9647,-9.5269
10.333,5.9943
15,-9.0784
0.333,-9.8272
0,-4.5407
-0.333,0.73441
-0.667,6.0492
1.667,-9.851
1.333,-4.5594
1,0.73334
0.667,6.0355
-24.985,-9.6972
-14.688,-9.8182
-7.9627,-9.8756
-5.407,-9.6613
-3.667,-9.5307
-4.0534,-4.3058
-4.3864,1.0527
-4.667,6.3351
-2.333,-9.4761
-2.7206,-4.0945
-3.0357,1.1911
-3.333,6.384
-0.9642,-9.7704
-1.333,-4.4753
-1.667,0.88155
-2,6.1293
